filename,template,has_table,Ref,Date,Objet,Pj,Content,Source,Destination,Copie,Table,source_dept,target_dept
filled/doc_073_tmpl1_SRI-2024-0073.pdf,template-1.pdf,No,SRI/2024/0073,14/05/2024,"Coordination pour la mise en place du plan de formation inter-
institutionnel.",01 pièce jointe,"Dans le cadre du renforcement de nos partenariats stratégiques, nous
souhaitons définir les modalités d'intégration de nos cadres aux
nouveaux programmes de formation. Nous vous prions de bien vouloir
examiner la liste des collaborateurs identifiés en pièce jointe afin
d'évaluer la faisabilité opérationnelle de leur détachement. Cette
collaboration est essentielle pour assurer l'alignement de nos
compétences internes avec les exigences réglementaires bancaires
actuelles. Nous restons à votre entière disposition pour convenir d'un
entretien technique afin de finaliser le planning prévisionnel.",Service Relations Institutionnelles,Service Ressources Humaines,"Direction Générale, Service Juridique",,Service Relations Institutionnelles,Service Ressources Humaines
filled/doc_074_tmpl2_DCCI-2023-0074.pdf,template-2.pdf,Yes,DCCI/2023/0074,14/05/2024,"Signalement d'opérations atypiques et demande d'avis juridique sur le
gel des avoirs.",02 pièces jointes,"Suite à nos contrôles de premier niveau, nous avons identifié
plusieurs transactions suspectes sur les comptes liés aux dossiers
référencés dans le tableau ci-joint. Compte tenu des incohérences
relevées au regard des profils KYC, nous sollicitons votre analyse
juridique afin de déterminer si les conditions de gel des avoirs sont
réunies. Nous vous saurions gré de bien vouloir nous confirmer la
procédure à suivre pour la déclaration de soupçon auprès de TRACFIN.
Vos recommandations nous permettront de sécuriser notre position
réglementaire face à ces risques de blanchiment de capitaux.",Département Conformité & Contrôle Interne,Service Juridique & Contentieux,"Direction Générale, Service Gestion des Risques",,Département Conformité & Contrôle Interne,Service Juridique & Contentieux
filled/doc_075_tmpl3_SCL-2023-75.pdf,template-3.pdf,Yes,SCL/2023/75,24/05/2024,"Optimisation des capacités logistiques pour la période de forte
activité estivale.",01 pièce jointe,"Suite à l'analyse des flux de colis prévisionnels, notre service
identifie un besoin critique de renforcement des capacités de
traitement dans les centres de tri régionaux. Nous sollicitons votre
validation pour l'allocation budgétaire supplémentaire destinée à la
location de surfaces de stockage temporaires et à l'embauche de
personnel vacataire. Cette mesure est indispensable pour garantir le
respect des délais de livraison conformément à nos engagements de
qualité de service. Vous trouverez le détail des projections
opérationnelles et les coûts associés dans le document joint.",Service Colis & Logistique,Direction Générale,"Direction Financière, Direction des Ressources Humaines",,Service Colis & Logistique,Direction Générale
filled/doc_076_tmpl1_DFC-2024-76.pdf,template-1.pdf,Yes,DFC/2024/76,22/05/2024,"Validation du budget prévisionnel pour les formations certifiantes
2024.",01 pièce jointe,"Dans le cadre de l'optimisation de nos ressources, nous avons examiné
le plan de développement des compétences soumis par vos services.
Après analyse, nous confirmons que le budget alloué pour les sessions
de formation en conformité bancaire et gestion financière est validé
pour l'exercice en cours. Nous vous invitons à consulter le détail des
enveloppes budgétaires par centre de coût joint à cette note afin
d'assurer le suivi comptable. Nous restons à votre entière disposition
pour tout complément d'information relatif à l'exécution de ces
crédits.",Département Finances & Comptabilité,Département Formation & Développement,"Direction Générale, Département des Ressources Humaines",,Département Finances & Comptabilité,Département Formation & Développement
filled/doc_077_tmpl2_SMC-2023-077.pdf,template-2.pdf,No,SMC/2023/077,24/05/2024,"Validation de conformité pour la nouvelle campagne publicitaire du
produit d'épargne Jeunes.",02 pièces jointes,"Nous vous prions de bien vouloir examiner les supports de
communication relatifs à notre future campagne de promotion du livret
d'épargne Jeunes. Cette documentation inclut les nouvelles mentions
légales ainsi que le script du spot radio prévu pour le lancement du
mois prochain. Nous sollicitons votre avis formel afin de nous assurer
que le contenu respecte scrupuleusement les dernières directives
réglementaires en vigueur. Nous restons à votre entière disposition
pour tout complément d'information ou ajustement nécessaire suite à
votre analyse.",Service Marketing & Communication,Département Conformité & Contrôle Interne,"Direction Commerciale, Direction Juridique",,Service Marketing & Communication,Département Conformité & Contrôle Interne
filled/doc_078_tmpl3_DRA-2023-078.pdf,template-3.pdf,No,DRA/2023/078,14/05/2024,"Note de synthèse concernant l'optimisation des flux monétiques dans le
réseau des agences.",01 pièce jointe,"Le Département Réseau & Agences a finalisé l'audit relatif au
déploiement des nouveaux terminaux de paiement au sein des agences
prioritaires. Les données collectées démontrent une amélioration
significative de la fluidité des opérations de retrait et une
réduction des temps d'attente aux guichets. Nous sollicitons votre
validation pour étendre cette phase de modernisation à l'ensemble du
territoire national dès le prochain trimestre. Cette initiative
s'inscrit pleinement dans notre stratégie d'amélioration de la qualité
de service client.",Département Réseau & Agences,Direction Générale,"Direction des Systèmes d'Information, Direction Financière",,Département Réseau & Agences,Direction Générale
filled/doc_079_tmpl1_AUD-2023-79.pdf,template-1.pdf,No,AUD/2023/79,24/05/2024,"Demande d'extraction de journaux d'accès pour l'audit de sécurité des
accès distants.",01 pièce jointe,"Dans le cadre de notre mission d'audit annuel portant sur la
robustesse du périmètre informatique, nous sollicitons l'extraction
des logs de connexions VPN du mois d'avril. Ces données permettront de
vérifier la conformité des accès distants avec notre politique de
sécurité interne en vigueur. Nous vous prions de bien vouloir
transmettre ces fichiers au format chiffré via notre espace sécurisé
d'ici le 31 mai prochain. Nous restons à votre entière disposition
pour toute précision technique relative à cette requête.",Département Audit & Inspection,Département Informatique & Systèmes,"Direction des Risques, Direction Générale",,Département Audit & Inspection,Département Informatique & Systèmes
filled/doc_080_tmpl2_DG-2024-0080.pdf,template-2.pdf,No,DG/2024/0080,22/05/2024,"Optimisation des procédures d'octroi de crédits immobiliers pour le
troisième trimestre.",02 pièces jointes,"Dans le cadre de notre stratégie annuelle, nous souhaitons simplifier
les processus d'instruction des dossiers de financement pour améliorer
nos délais de traitement. Je vous demande d'analyser les indicateurs
de performance du dernier trimestre afin d'identifier les goulots
d'étranglement administratifs. Vos recommandations devront être
transmises à la Direction Générale avant le 15 juin prochain pour
arbitrage. Cette démarche est essentielle pour consolider notre
position concurrentielle sur le segment des prêts aux particuliers.",Direction Générale,Département Crédit & Financement,"Département Risques, Direction des Opérations",,Direction Générale,Département Crédit & Financement
filled/doc_081_tmpl3_DFC-2023-81.pdf,template-3.pdf,No,DFC/2023/81,24/05/2023,Ajustement budgétaire pour le plan de formation continue 2023.,01 pièce jointe,"Dans le cadre de l'exécution de notre budget annuel, nous avons
procédé à une réallocation de fonds permettant d'intégrer le nouveau
volet de formation sur les outils bancaires numériques. Nous vous
prions de bien vouloir consulter le tableau des crédits désormais
disponibles pour le second semestre. Nous restons à votre entière
disposition pour valider les prochaines sessions prévues avec les
prestataires externes.",Département Finances & Comptabilité,Département Formation & Développement,Direction Générale,,Département Finances & Comptabilité,Département Formation & Développement
filled/doc_082_tmpl1_DPPP-2024-0082.pdf,template-1.pdf,Yes,DPPP/2024/0082,14/05/2024,Demande de recrutement pour un expert en conception philatélique.,01 pièce jointe,"Dans le cadre du lancement de notre programme d'émissions spéciales
pour l'année 2025, nous sollicitons le recrutement d'un chargé de
conception graphique possédant une expertise en impression sécurisée.
Le volume actuel d'activités ne permet plus à l'équipe en place de
respecter les délais stricts de validation des maquettes. Vous
trouverez en pièce jointe la fiche de poste détaillée ainsi que les
compétences spécifiques requises pour ce profil. Nous restons à votre
entière disposition pour organiser un entretien technique afin de
définir les priorités de cette embauche.",Département Philatélie & Produits Postaux,Service Ressources Humaines,"Direction Générale, Département Logistique",,Département Philatélie & Produits Postaux,Service Ressources Humaines
filled/doc_083_tmpl2_SAP-2023-0083.pdf,template-2.pdf,Yes,SAP/2023/0083,14/11/2023,"Demande de sécurisation des accès aux archives confidentielles et
audit des flux d'entrée.",01 pièce jointe,"Dans le cadre de notre mise en conformité annuelle, nous avons
constaté des irrégularités dans le registre des entrées du dépôt
central. Afin de garantir l'intégrité des dossiers bancaires
sensibles, nous sollicitons une inspection de vos équipes pour
renforcer le contrôle des accès biométriques. Vous trouverez ci-joint
la liste des zones critiques nécessitant une attention particulière
pour le prochain trimestre. Nous restons à votre disposition pour
convenir d'une visite sur site dans les plus brefs délais.",Service Archives & Documentation,Département Sécurité & Prévention,"Direction des Risques, Direction Juridique",,Service Archives & Documentation,Département Sécurité & Prévention
filled/doc_084_tmpl3_SEPB-2024-0084.pdf,template-3.pdf,Yes,SEPB/2024/0084,24/05/2024,"Mise à jour des conditions tarifaires des produits d'épargne
réglementée et alignement institutionnel.",01 pièce jointe,"Suite à l'évolution récente des taux directeurs, notre service a
finalisé le nouveau barème de rémunération des livrets d'épargne. Nous
vous transmettons ce projet afin que vous puissiez anticiper la
communication auprès de nos partenaires institutionnels et des
instances de régulation. Ce document détaille les ajustements
nécessaires pour maintenir notre conformité aux exigences
prudentielles en vigueur. Nous restons à votre disposition pour toute
précision technique avant la transmission officielle aux autorités
compétentes.",Service Épargne & Produits Bancaires,Service Relations Institutionnelles,"Direction de la Conformité, Direction Financière",,Service Épargne & Produits Bancaires,Service Relations Institutionnelles
filled/doc_085_tmpl1_SVMP-2023-0085.pdf,template-1.pdf,No,SVMP/2023/0085,24/05/2024,"Coordination logistique pour la sécurisation des envois de cartes
bancaires et chéquiers.",01 pièce jointe,"Dans le cadre du renforcement de nos procédures de sécurité, nous
avons identifié une augmentation des anomalies sur les livraisons de
moyens de paiement sensibles. Nous souhaiterions convenir d'une
réunion afin d'harmoniser le suivi de traçabilité entre vos
plateformes de tri et nos services financiers. Cette collaboration est
essentielle pour réduire les risques de détournement lors du dernier
kilomètre. Vous trouverez en pièce jointe le rapport détaillé des
incidents constatés au cours du dernier trimestre.",Service Virements & Moyens de Paiement,Service Colis & Logistique,"Direction de la Sécurité, Service Clientèle",,Service Virements & Moyens de Paiement,Service Colis & Logistique
filled/doc_086_tmpl2_SCD-2023-86.pdf,template-2.pdf,Yes,SCD/2023/86,24/05/2024,"Optimisation de la distribution du courrier recommandé et gestion des
instances en guichet.",01 pièce jointe,"Nous avons constaté une augmentation des délais de retrait pour les
plis recommandés au sein de votre agence. Afin de fluidifier le
parcours client, nous vous prions de bien vouloir mettre à jour le
registre des instances en attente selon le fichier transmis en annexe.
Nous restons à votre entière disposition pour coordonner une
réorganisation des flux de distribution quotidienne. Merci de nous
confirmer la bonne réception de ces consignes dès que possible.",Service Courrier & Distribution,Service Guichet & Relations Clientèle,"Direction Régionale des Opérations, Service Qualité",,Service Courrier & Distribution,Service Guichet & Relations Clientèle
filled/doc_087_tmpl3_SJC-2023-087.pdf,template-3.pdf,No,SJC/2023/087,24/05/2024,"Procédure de traitement des oppositions sur comptes bancaires et
saisies-attributions.",01 pièce jointe,"Suite à une recrudescence des irrégularités constatées lors de la mise
en œuvre des saisies-attributions, nous vous prions de bien vouloir
appliquer avec une rigueur accrue les nouvelles directives de blocage
des comptes. Il est impératif que vos agents au guichet vérifient
systématiquement la conformité des actes notifiés avant toute
exécution de virement au profit des créanciers. Nous vous rappelons
que tout manquement dans la gestion de ces procédures expose
l'institution à des risques juridiques et financiers importants. Une
séance de sensibilisation sera organisée le mois prochain afin de
clarifier les points de blocage opérationnels rencontrés sur le
terrain.",Service Juridique & Contentieux,Service Guichet & Relations Clientèle,"Direction des Risques, Direction Générale",,Service Juridique & Contentieux,Service Guichet & Relations Clientèle
filled/doc_088_tmpl1_SG-RC-2023-0088.pdf,template-1.pdf,No,SG-RC/2023/0088,24/05/2024,"Demande de régularisation pour rejet de virement international
inexpliqué.",01 pièce jointe,"Nous vous sollicitons concernant le dossier du client Monsieur Martin,
dont le virement international émis le 20 mai dernier a été rejeté
sans motif apparent par vos services. Après vérification auprès de
l'intéressé, toutes les coordonnées bancaires transmises lors de
l'enregistrement au guichet semblent conformes aux exigences
réglementaires. Nous vous prions de bien vouloir examiner ce dossier
afin de confirmer l'origine du blocage et de permettre une nouvelle
tentative d'exécution dans les plus brefs délais. Nous restons à votre
entière disposition pour toute information complémentaire nécessaire
au traitement de cette requête.",Service Guichet & Relations Clientèle,Service Virements & Moyens de Paiement,"Direction Conformité, Service Relations Agences",,Service Guichet & Relations Clientèle,Service Virements & Moyens de Paiement
filled/doc_089_tmpl2_SCD-2023-89.pdf,template-2.pdf,No,SCD/2023/89,24/05/2024,"Transmission des dossiers de demande de prêt reçus par courrier
prioritaire. Veuillez procéder à l'instruction des dossiers joints.",04 pièces jointes,"Nous vous prions de trouver ci-joint les quatre dossiers de demande de
crédit déposés ce matin au guichet principal. Ces documents ont été
préalablement vérifiés par nos services afin de garantir la complétude
des pièces justificatives obligatoires. Nous vous saurions gré de bien
vouloir accuser réception de cet envoi et de nous notifier toute
anomalie constatée lors de leur traitement. Le suivi de ces plis est
désormais sous votre responsabilité pour la suite des démarches
administratives.",Service Courrier & Distribution,Département Crédit & Financement,"Direction des Opérations Bancaires, Service Conformité",,Service Courrier & Distribution,Département Crédit & Financement
filled/doc_090_tmpl3_SCL-2023-0090.pdf,template-3.pdf,No,SCL/2023/0090,14/05/2024,"Demande de renforts temporaires pour la période de forte activité
logistique.",01 pièce jointe,"Dans le cadre de l'augmentation saisonnière des flux de colis prévue
pour le prochain trimestre, notre service nécessite le recrutement de
quatre agents de tri temporaires. Nous vous prions de bien vouloir
lancer les procédures de sélection afin que ces renforts soient
opérationnels dès le 1er juin prochain. Vous trouverez en annexe la
fiche de poste détaillée listant les compétences techniques et les
habilitations de sécurité requises pour ce déploiement. Nous restons à
votre entière disposition pour convenir d'un entretien afin d'ajuster
les modalités de ce plan de recrutement.",Service Colis & Logistique,Service Ressources Humaines,Direction des Opérations,,Service Colis & Logistique,Service Ressources Humaines
filled/doc_091_tmpl1_SGRC-2023-0091.pdf,template-1.pdf,No,SGRC/2023/0091,24/05/2024,"Signalement des difficultés rencontrées lors de la mise en œuvre de la
nouvelle tarification des services postaux.",01 pièce jointe,"Nous vous informons que nos agences font face à une augmentation
significative des réclamations clients suite à l'entrée en vigueur de
la nouvelle grille tarifaire. Il semble que les supports de
communication institutionnelle ne soient pas suffisamment explicites
pour le grand public, générant des tensions au guichet. Nous
sollicitons votre expertise pour réviser les éléments de langage
destinés à nos collaborateurs en première ligne afin d'harmoniser
notre discours auprès des usagers. Une réunion de coordination nous
permettrait d'ajuster notre stratégie de réponse face à ces
incompréhensions persistantes.",Service Guichet & Relations Clientèle,À l'attention du Directeur du Service Relations Institutionnelles,"Direction Générale, Direction Commerciale",,Service Guichet & Relations Clientèle,Service Relations Institutionnelles
filled/doc_092_tmpl2_SMC-2024-92.pdf,template-2.pdf,No,SMC/2024/92,24/05/2024,"Demande de versement des archives liées à la campagne publicitaire
2023.",01 pièce jointe,"Dans le cadre de notre procédure annuelle de gestion documentaire,
notre service souhaite transférer l'intégralité des supports de
communication de la campagne institutionnelle 2023 vers vos fonds.
Nous vous prions de bien vouloir valider la liste détaillée des
documents physiques et numériques transmise en annexe afin d'organiser
le transfert sécurisé. Nous restons à votre disposition pour convenir
d'un calendrier de versement qui n'entrave pas le bon fonctionnement
de vos services. Nous vous remercions par avance pour votre
collaboration habituelle dans la préservation de notre mémoire
d'entreprise.",Service Marketing & Communication,À l'attention de la Direction du Service Archives & Documentation,"Direction Générale, Service Juridique",,Service Marketing & Communication,Service Archives & Documentation
filled/doc_093_tmpl3_RH-2023-0093.pdf,template-3.pdf,No,RH/2023/0093,24/05/2024,"Mise à jour du protocole d'accès aux locaux et sensibilisation des
nouveaux collaborateurs.",01 pièce jointe,"Dans le cadre de l'intégration de la nouvelle promotion de conseillers
financiers, nous sollicitons votre expertise pour organiser une séance
de sensibilisation sur les procédures de sécurité et de contrôle
d'accès. Il est impératif que ces collaborateurs soient formés aux
protocoles en vigueur afin de garantir la sûreté des actifs et des
données de notre institution. Nous vous transmettons en annexe la
liste nominative des agents concernés ainsi que leurs dates
d'affectation prévisionnelles. Nous restons à votre entière
disposition pour convenir d'un créneau adapté à votre calendrier
opérationnel.",Service Ressources Humaines,À l'attention du Directeur du Département Sécurité & Prévention,"Direction Générale, Service Logistique",,Service Ressources Humaines,Département Sécurité & Prévention
filled/doc_094_tmpl1_DAI-2023-0094.pdf,template-1.pdf,No,DAI/2023/0094,14/11/2023,"Audit des procédures de traitement et de sécurisation du courrier
recommandé.",01 pièce jointe,"Dans le cadre de notre mission annuelle de contrôle interne, nous
avons relevé certaines anomalies relatives à la traçabilité des plis
recommandés au sein de votre centre de tri. Nous vous prions de bien
vouloir examiner les écarts constatés dans le rapport d'audit annexé
et de nous transmettre un plan d'action correctif sous huitaine. Cette
démarche vise à garantir la conformité de nos protocoles de
distribution avec les exigences réglementaires bancaires en vigueur.
Nous restons à votre entière disposition pour toute précision
complémentaire concernant ces observations.",Département Audit & Inspection,,"Direction Générale, Service Juridique",,Département Audit & Inspection,Service Courrier & Distribution
filled/doc_095_tmpl2_DFD-2024-95.pdf,template-2.pdf,No,DFD/2024/95,22/05/2024,"Organisation de la session de formation sur la nouvelle réglementation
des virements SEPA Instantané.",01 pièce jointe,"Dans le cadre de la mise à jour des procédures bancaires, nous
organisons une session de formation dédiée aux évolutions des
virements SEPA Instantané pour vos collaborateurs. Nous vous prions de
bien vouloir identifier les membres de votre équipe devant
impérativement participer à ce module technique. Le calendrier
prévisionnel des sessions est joint à ce courrier afin de vous
permettre d'ajuster vos plannings opérationnels. Nous restons à votre
entière disposition pour toute adaptation spécifique liée aux
contraintes de votre service.",Département Formation & Développement,À l'attention du Responsable du Service Virements & Moyens de Paiement,"Direction des Opérations Bancaires, Direction des Ressources Humaines",,Département Formation & Développement,Service Virements & Moyens de Paiement
filled/doc_096_tmpl3_SRI-2023-096.pdf,template-3.pdf,Yes,SRI/2023/096,14/11/2023,"Validation du calendrier de parution des émissions philatéliques
commémoratives pour le premier semestre 2024.",02 pièces jointes,"Dans le cadre de notre stratégie de valorisation de l'image
institutionnelle, je vous prie de bien vouloir examiner les
thématiques retenues pour les prochaines émissions philatéliques. Il
est essentiel que le calendrier de parution s'aligne avec les
célébrations nationales prévues au premier semestre 2024. Nous restons
à votre entière disposition pour ajuster les visuels en fonction des
contraintes techniques de vos ateliers de production. Merci de nous
faire part de vos éventuelles observations avant le 25 novembre
prochain.",Service Relations Institutionnelles,À l'attention du Directeur du Département Philatélie & Produits Postaux,"Direction de la Communication, Secrétariat Général",,Service Relations Institutionnelles,Département Philatélie & Produits Postaux
filled/doc_097_tmpl1_DSP-2023-0097.pdf,template-1.pdf,No,DSP/2023/0097,24/05/2024,"Renforcement des protocoles de sécurité pour l'acheminement des plis
sensibles.",01 pièce jointe,"Dans le cadre de la mise à jour annuelle de nos procédures, nous vous
prions de bien vouloir sensibiliser vos équipes aux nouvelles
directives de contrôle des plis recommandés contenant des instruments
financiers. Ces mesures visent à limiter les risques de perte ou de
fraude lors des phases de tri et de distribution finale. Nous vous
remercions de nous confirmer la bonne réception de la note technique
ci-jointe et sa diffusion auprès des agents de terrain. Votre
collaboration est essentielle pour garantir l'intégrité de notre
chaîne logistique.",Département Sécurité & Prévention,À l'attention du Responsable du Service Courrier & Distribution,"Direction des Opérations, Audit Interne",,Département Sécurité & Prévention,Service Courrier & Distribution
filled/doc_098_tmpl2_DFC-2023-098.pdf,template-2.pdf,Yes,DFC/2023/098,14/11/2023,"Demande de versement et archivage des pièces comptables de l'exercice
2022.",01 pièce jointe,"Dans le cadre de la clôture annuelle, le Département Finances &
Comptabilité souhaite procéder au versement définitif des dossiers
comptables relatifs à l'exercice 2022. Nous vous prions de bien
vouloir organiser la collecte des boîtes d'archives numérotées selon
l'inventaire ci-joint afin de libérer nos espaces de stockage
temporaires. Nous restons à votre disposition pour convenir d'un
calendrier de transfert sécurisé respectant nos procédures internes.
Veuillez accuser réception de cette demande pour le lancement des
opérations de conservation.",Département Finances & Comptabilité,À l'attention du Responsable du Service Archives & Documentation,"Direction Générale, Service Audit Interne",,Département Finances & Comptabilité,Service Archives & Documentation
filled/doc_099_tmpl3_DG-2024-0099.pdf,template-3.pdf,Yes,DG/2024/0099,24/05/2024,"Optimisation des circuits de distribution et mise à jour du plan de
tournée annuel.",01 pièce jointe,"Dans le cadre de notre stratégie d'optimisation des flux logistiques,
nous procédons à une refonte des itinéraires de distribution pour le
prochain trimestre. Votre service est invité à analyser le nouveau
découpage géographique afin d'assurer une meilleure couverture des
zones rurales tout en réduisant nos délais de traitement. Nous vous
prions de bien vouloir étudier la faisabilité technique de ces
ajustements et de nous transmettre vos observations avant la fin de la
semaine. Votre coopération est essentielle pour garantir la qualité de
service attendue par nos clients bancaires et postaux.",Direction Générale,À l'attention du Responsable du Service Courrier & Distribution,"Direction des Opérations Logistiques, Direction Financière",,Direction Générale,Service Courrier & Distribution
filled/doc_100_tmpl1_DG-2024-0100.pdf,template-1.pdf,Yes,DG/2024/0100,24/05/2024,"Révision des critères d'octroi de crédits immobiliers pour le
troisième trimestre.",01 pièce jointe,"Dans le cadre de notre nouvelle stratégie de maîtrise des risques, la
Direction Générale vous demande de procéder à un ajustement des
conditions d'octroi pour les prêts immobiliers. Il est impératif
d'intégrer les nouveaux ratios de solvabilité détaillés dans la note
technique ci-jointe dès le 1er juin prochain. Nous comptons sur votre
expertise pour assurer la mise en conformité immédiate de vos
processus d'instruction. Un point de suivi sera organisé la semaine
prochaine pour valider le déploiement opérationnel de ces directives.",Direction Générale,À l'attention du Directeur du Département Crédit & Financement,"Direction des Risques, Direction de la Conformité",,Direction Générale,Département Crédit & Financement
filled/doc_101_tmpl2_DSP-DFC-2023-101.pdf,template-2.pdf,No,DSP/DFC/2023/101,24/05/2024,"Validation du budget prévisionnel pour la mise à jour des dispositifs
de sécurité des agences.",02 pièces jointes,"Suite à l'audit réalisé le mois dernier, nous sollicitons le déblocage
des fonds nécessaires au renforcement des systèmes de
vidéosurveillance et au remplacement des coffres-forts obsolètes dans
nos agences régionales. Le devis détaillé ainsi que le rapport
d'expertise technique sont joints à ce courrier pour examen par vos
services comptables. Nous restons à votre entière disposition pour
toute précision budgétaire ou justification supplémentaire relative à
ces investissements sécuritaires. La mise en œuvre rapide de ces
mesures est indispensable pour garantir la conformité aux normes de
protection en vigueur.",Département Sécurité & Prévention,À l'attention du Département Finances & Comptabilité,"Direction Générale, Service Juridique",,Département Sécurité & Prévention,Département Finances & Comptabilité
filled/doc_102_tmpl3_DSP-SJ-2023-102.pdf,template-3.pdf,No,DSP/SJ/2023/102,14/11/2023,"Transmission de rapport d'incident relatif à la tentative de fraude
par usurpation d'identité sur le compte n°4589-B.",02 pièces jointes,"Suite aux investigations menées par nos services, nous avons identifié
une tentative de fraude sophistiquée visant plusieurs comptes clients
via notre interface bancaire en ligne. Nous vous transmettons ci-joint
les preuves numériques recueillies, ainsi que les journaux d'accès
afin d'appuyer le dépôt de plainte que nous préconisons. Nous vous
saurions gré de bien vouloir examiner la conformité de ces éléments
avec les procédures en vigueur avant toute action judiciaire. Votre
retour sur la stratégie de défense à adopter nous permettra de
finaliser la clôture interne de ce dossier.",Département Sécurité & Prévention,À l'attention du Service Juridique & Contentieux,"Direction Générale, Direction des Risques",,Département Sécurité & Prévention,Service Juridique & Contentieux
filled/doc_103_tmpl1_SGRC-SCD-2023-103.pdf,template-1.pdf,No,SGRC/SCD/2023/103,14/10/2023,"Optimisation de la distribution du courrier recommandé et des colis en
agence.",01 pièce jointe,"Dans le cadre de l'amélioration de notre qualité de service, nous
avons constaté des retards récurrents dans l'acheminement des plis
recommandés vers nos guichets de proximité. Nous vous prions de bien
vouloir revoir les circuits de distribution actuels afin de garantir
une mise à disposition sous 24 heures pour nos clients. Vous trouverez
en pièce jointe le relevé statistique des anomalies constatées sur le
dernier trimestre pour analyse. Nous restons à votre entière
disposition pour convenir d'une réunion de coordination afin de
fluidifier nos processus opérationnels.",Service Guichet & Relations Clientèle,,"Direction des Opérations Logistiques, Direction de la Qualité",,Service Guichet & Relations Clientèle,Service Courrier & Distribution
filled/doc_104_tmpl2_SCD-DG-2023-104.pdf,template-2.pdf,No,SCD/DG/2023/104,24/05/2023,"Optimisation des flux de distribution du courrier sensible et
sécurisation des plis bancaires.",01 pièce jointe,"Suite à l'audit récent de nos processus, nous avons identifié des
goulots d'étranglement dans le traitement du courrier prioritaire
destiné à la Direction Générale. Afin d'améliorer la célérité et la
confidentialité des échanges, nous proposons la mise en place d'un
protocole de remise en main propre sécurisé pour tous les plis
confidentiels. Nous sollicitons votre accord pour déployer cette
nouvelle procédure dès le mois prochain afin de garantir une meilleure
traçabilité des documents sensibles. Nous restons à votre entière
disposition pour discuter des ajustements logistiques nécessaires à
cette transition.",Service Courrier & Distribution,À l'attention de la Direction Générale,"Direction de la Sécurité Interne, Direction des Opérations",,Service Courrier & Distribution,Direction Générale
filled/doc_105_tmpl3_DGAP-DG-2023-0105.pdf,template-3.pdf,Yes,DGAP/DG/2023/0105,12/10/2023,"Lancement de la campagne de communication pour les nouveaux produits
d'épargne monétique.",01 pièce jointe,"Dans le cadre de notre plan stratégique annuel, la Direction Générale
valide le lancement de la nouvelle gamme de livrets d'épargne destinés
à notre clientèle jeune. Nous vous prions d'élaborer une stratégie de
communication multi-canal pour promouvoir ces services sur l'ensemble
de notre réseau postal et bancaire. Veuillez coordonner vos actions
avec la Direction Financière afin d'assurer la cohérence des taux
d'intérêt affichés. Nous attendons un premier projet de plan média
pour le 25 du mois courant.",Direction Générale,À l'attention du Responsable du Service Marketing & Communication,"Direction Financière, Direction du Réseau",,Direction Générale,Service Marketing & Communication
filled/doc_106_tmpl1_SJC-106-2024.pdf,template-1.pdf,No,SJC/106/2024,24/05/2024,"Blocage conservatoire et demande d'exécution de saisie-attribution sur
le compte n° 4589201.",01 pièce jointe,"Suite à la signification d'un acte de saisie-attribution concernant le
client M. Martin, nous vous prions de procéder au blocage immédiat des
fonds disponibles sur le compte courant susmentionné. Conformément aux
dispositions légales, le solde indisponible doit être consigné dans
l'attente de la levée de l'acte par l'huissier de justice mandaté.
Merci de nous confirmer par retour de courrier la réalisation
effective de cette opération et de nous communiquer le montant du
solde saisi.",Service Juridique & Contentieux,À l'attention du Service Virements & Moyens de Paiement,"Direction de la Conformité, Direction de l'Audit Interne",,Service Juridique & Contentieux,Service Virements & Moyens de Paiement
filled/doc_107_tmpl2_DGAP-107-2024.pdf,template-2.pdf,No,DGAP/107/2024,14/05/2024,"Digitalisation et transfert des registres comptables de l'exercice
2018.",01 pièce jointe,"Dans le cadre de notre projet de modernisation des systèmes
d'information, nous avons entrepris de numériser l'ensemble des
archives physiques relatives à l'exercice comptable 2018. Nous vous
prions de bien vouloir organiser l'inventaire complet des dossiers
concernés avant leur transfert vers notre prestataire spécialisé pour
traitement. Cette opération est indispensable pour assurer la
conformité de nos procédures d'audit interne. Nous vous remercions de
nous transmettre le planning prévisionnel de cette préparation sous
huitaine.",Direction Générale,Service Archives & Documentation - À l'attention de la Responsable du fonds documentaire,"Direction Financière, Direction des Systèmes d'Information",,Direction Générale,Service Archives & Documentation
filled/doc_108_tmpl3_SRI-SG-RC-2023-108.pdf,template-3.pdf,No,SRI/SG-RC/2023/108,14/11/2023,"Mise à jour des procédures de gestion des réclamations liées aux
nouveaux services financiers.",01 pièce jointe,"Dans le cadre de l'extension de notre offre bancaire, il est
nécessaire d'harmoniser le traitement des réclamations clients au sein
de vos points de contact. Vous trouverez en annexe le nouveau guide de
procédure définissant les délais de réponse garantis pour les services
de transfert d'argent. Je vous saurais gré de bien vouloir diffuser
ces consignes auprès de l'ensemble de vos agents de guichet afin
d'assurer une qualité de service uniforme. Nous restons à votre
disposition pour organiser une session de formation complémentaire si
nécessaire.",Service Relations Institutionnelles,À l'attention du Responsable du Service Guichet & Relations Clientèle,"Direction de l'Exploitation, Service Conformité",,Service Relations Institutionnelles,Service Guichet & Relations Clientèle
